time,v_target
1.7250000000000002e-07,9.146676300460278
1.75e-07,5.423351088741121
1.775e-07,1.7143353086598232
1.8e-07,-1.972401837677893
1.825e-07,-5.629144051660909
1.85e-07,-9.248451646971183
1.875e-07,-12.823184010559643
1.9e-07,-16.346520733966194
1.925e-07,-19.81198133854566
1.95e-07,-23.213443523849367
1.9750000000000001e-07,-26.54515987437685
2e-07,-29.80177296611954
2.025e-07,-32.97832882075589
2.05e-07,-36.070288661987206
2.075e-07,-39.07353893531048
2.1e-07,-41.984399559474085
2.125e-07,-44.79963038492916
2.15e-07,-47.51643584174762
2.175e-07,-50.132467766696884
2.2e-07,-52.64582640641105
2.2250000000000001e-07,-55.055059600856296
2.2500000000000002e-07,-57.35916015851677
2.275e-07,-59.557561441907026
2.3e-07,-61.65013118911155
2.325e-07,-63.63716360403983
2.35e-07,-65.51936975493375
2.375e-07,-67.29786632735019
2.4000000000000003e-07,-68.97416278433509
2.425e-07,-70.55014699278445
2.45e-07,-72.02806938102451
2.475e-07,-73.41052569841528
2.5e-07,-74.70043845326714
2.525e-07,-75.9010371105351
2.55e-07,-77.01583713560115
2.575e-07,-78.04861797495332
2.6e-07,-79.00340006869895
2.6250000000000003e-07,-79.88442099360057
2.65e-07,-80.69611083867068
2.675e-07,-81.44306691830525
2.7e-07,-82.13002793045116
2.725e-07,-82.76184766939166
2.75e-07,-83.34346840437965
2.775e-07,-83.8798940365484
2.8e-07,-84.37616314727944
2.825e-07,-84.83732205150238
2.85e-07,-85.26839796924179
2.875e-07,-85.67437242811323
2.9000000000000003e-07,-86.06015500840543
2.925e-07,-86.43055754087298
2.95e-07,-86.79026886541166
2.975e-07,-87.14383025640086
3e-07,-87.495611617689
3.025e-07,-87.84978854697451
3.05e-07,-88.21032036571441
3.075e-07,-88.58092920668376
3.1e-07,-88.96508024693739
3.125e-07,-89.36596316919467
3.15e-07,-89.78647492961018
3.1750000000000003e-07,-90.22920390452232
3.2e-07,-90.69641548310611
3.225e-07,-91.19003916692783
3.25e-07,-91.71165723122097
3.275e-07,-92.26249499630748
3.3e-07,-92.84341275099709
3.325e-07,-93.45489936303747
3.35e-07,-94.09706760478689
3.375e-07,-94.76965121526598
3.4000000000000003e-07,-95.47200371264337
3.425e-07,-96.20309896405094
3.4500000000000003e-07,-96.961533512435
3.475e-07,-97.74553065296111
3.5e-07,-98.55294624432787
3.525e-07,-99.38127623323952
3.55e-07,-100.22766586326756
3.575e-07,-101.08892053242204
3.6e-07,-101.96151825698689
3.625e-07,-102.84162369257172
3.65e-07,-103.72510365692555
3.6750000000000003e-07,-104.60754409287011
3.7e-07,-105.48426840376428
3.7250000000000003e-07,-106.35035708823605
3.75e-07,-107.20066859552826
3.775e-07,-108.02986131773162
3.8e-07,-108.83241663043219
3.825e-07,-109.6026628889088
3.85e-07,-110.33480028299056
3.875e-07,-111.02292645004478
3.9e-07,-111.66106274232453
3.925e-07,-112.243181042076
3.9500000000000003e-07,-112.76323101540095
3.975e-07,-113.21516769389758
4e-07,-113.59297927157256
4.025e-07,-113.8907150034337
4.05e-07,-114.10251309154262
4.075e-07,-114.22262844413048
4.1e-07,-114.24546019365935
4.125e-07,-114.16557886044698
4.15e-07,-113.97775304965937
4.175e-07,-113.67697557110995
4.2e-07,-113.25848887338074
4.2250000000000003e-07,-112.71780968628963
4.25e-07,-112.05075276866194
4.275e-07,-111.25345366170959
4.3e-07,-110.32239035206631
4.325e-07,-109.25440375265731
4.35e-07,-108.04671691407987
4.375e-07,-106.69695288402107
4.4e-07,-105.20315113741978
4.425e-07,-103.56378250557415
4.4500000000000003e-07,-101.7777625381784
4.475e-07,-99.84446323832445
4.5000000000000003e-07,-97.7637231167977
4.525e-07,-95.53585551851157
4.55e-07,-93.16165518063139
4.575e-07,-90.64240298881344
4.6e-07,-87.97986890499959
4.625e-07,-85.17631304733328
4.65e-07,-82.23448490997868
4.675e-07,-79.15762071788525
4.7e-07,-75.9494389188433
4.7250000000000003e-07,-72.61413382246168
4.75e-07,-69.15636740297143
4.775e-07,-65.58125928995474
4.800000000000001e-07,-61.89437497822607
4.825e-07,-58.101712295089285
4.85e-07,-54.209686170056955
4.875e-07,-50.22511175881077
4.9e-07,-46.15518597967353
4.925e-07,-42.00746752713843
4.95e-07,-37.789855433027256
4.975e-07,-33.51056625160381
5e-07,-29.1781099504351
5.025000000000001e-07,-24.801264593937056
5.05e-07,-20.38904991136098
5.075e-07,-15.950699845426437
5.1e-07,-11.495634181906853
5.125e-07,-7.0334293641619965
5.15e-07,-2.5737885999168766
5.175e-07,1.8734886295360322
5.2e-07,6.29853754508169
5.225e-07,10.69145941581847
5.250000000000001e-07,15.042353159169421
5.275e-07,19.34134707772021
5.3e-07,23.57863061478049
5.325e-07,27.744486010445915
5.35e-07,31.829319740204166
5.375e-07,35.823693618830035
5.4e-07,39.718355453486005
5.425e-07,43.50426913156429
5.45e-07,47.172644030867524
5.475e-07,50.71496364223019
5.5e-07,54.12301329760977
5.525e-07,57.388906900024296
5.55e-07,60.505112555458524
5.575000000000001e-07,63.464477011001975
5.6e-07,66.26024880798852
5.625e-07,68.88610006377536
5.65e-07,71.33614680099612
5.675e-07,73.60496774864204
5.7e-07,75.68762154513391
5.725e-07,77.57966227962913
5.75e-07,79.27715331413819
5.775e-07,80.77667933557493
5.800000000000001e-07,82.07535659361567
5.825e-07,83.17084128716144
5.85e-07,84.06133606926052
5.875e-07,84.74559464752839
5.9e-07,85.22292446436964
5.925e-07,85.49318744863311
5.95e-07,85.55679883768926
5.975e-07,85.41472407627909
6e-07,85.06847380581605
6.025000000000001e-07,84.52009696510127
6.05e-07,83.77217203060525
6.075e-07,82.8277964315512
6.1e-07,81.69057418197765
6.125000000000001e-07,80.36460177873262
6.15e-07,78.85445242093412
6.175e-07,77.16515861279305
6.2e-07,75.30219321781617
6.225e-07,73.2714490382552
6.25e-07,71.07921699923038
6.275e-07,68.73216302220388
6.3e-07,66.23730367739444
6.325e-07,63.60198070928865
6.350000000000001e-07,60.833834533596225
6.375e-07,57.94077680780711
6.4e-07,54.930962180912125
6.425e-07,51.8127593308453
6.45e-07,48.59472140077049
6.475e-07,45.285555947470655
6.5e-07,41.89409451678293
6.525e-07,38.42926196226187
6.55e-07,34.90004562404156
6.575000000000001e-07,31.315464485186745
6.6e-07,27.68453842269698
6.625e-07,24.01625766973037
6.65e-07,20.31955260457896
6.675e-07,16.603263980418806
6.7e-07,12.876113707924835
6.725e-07,9.146676300460346
6.75e-07,5.423351088741185
6.775e-07,1.7143353086598907
6.800000000000001e-07,-1.9724018376777863
6.825e-07,-5.629144051660802
6.85e-07,-9.248451646971077
6.875e-07,-12.823184010559483
6.900000000000001e-07,-16.346520733966234
6.925e-07,-19.811981338545653
6.95e-07,-23.213443523849364
6.975e-07,-26.5451598743768
7e-07,-29.801772966119497
7.025e-07,-32.978328820755856
7.05e-07,-36.070288661987135
7.075e-07,-39.07353893531041
7.1e-07,-41.984399559474014
7.125000000000001e-07,-44.799630384929216
7.15e-07,-47.51643584174768
7.175e-07,-50.13246776669691
7.2e-07,-52.64582640641107
7.225e-07,-55.055059600856154
7.25e-07,-57.35916015851677
7.275e-07,-59.557561441907026
7.3e-07,-61.650131189111555
7.325e-07,-63.63716360403981
7.350000000000001e-07,-65.51936975493383
7.375e-07,-67.29786632735026
7.4e-07,-68.97416278433505
7.425e-07,-70.55014699278442
7.450000000000001e-07,-72.02806938102457
7.475e-07,-73.41052569841533
7.5e-07,-74.7004384532672
7.525e-07,-75.90103711053513
7.55e-07,-77.01583713560119
7.575000000000001e-07,-78.04861797495339
7.6e-07,-79.003400068699
7.625e-07,-79.88442099360057
7.65e-07,-80.6961108386707
7.675000000000001e-07,-81.44306691830532
7.7e-07,-82.13002793045122
7.725e-07,-82.76184766939171
7.75e-07,-83.34346840437969
7.775e-07,-83.87989403654845
7.8e-07,-84.37616314727947
7.825e-07,-84.83732205150243
7.85e-07,-85.26839796924183
7.875e-07,-85.67437242811327
7.900000000000001e-07,-86.06015500840547
7.925e-07,-86.43055754087305
7.95e-07,-86.79026886541172
7.975e-07,-87.14383025640089
8e-07,-87.495611617689
8.025e-07,-87.84978854697457
8.05e-07,-88.21032036571444
8.075e-07,-88.58092920668378
8.1e-07,-88.96508024693745
8.125000000000001e-07,-89.36596316919469
8.15e-07,-89.78647492961021
8.175e-07,-90.22920390452232
8.2e-07,-90.69641548310614
8.225000000000001e-07,-91.19003916692787
8.25e-07,-91.711657231221
8.275e-07,-92.26249499630748
8.3e-07,-92.84341275099709
8.325e-07,-93.45489936303746
8.35e-07,-94.09706760478691
8.375e-07,-94.769651215266
8.4e-07,-95.47200371264334
8.425e-07,-96.2030989640509
8.450000000000001e-07,-96.96153351243497
8.475e-07,-97.74553065296108
8.5e-07,-98.55294624432784
8.525e-07,-99.38127623323949
8.55e-07,-100.22766586326753
8.575e-07,-101.08892053242198
8.6e-07,-101.96151825698684
8.625e-07,-102.84162369257166
8.65e-07,-103.72510365692548
8.675000000000001e-07,-104.60754409287006
8.7e-07,-105.48426840376428
8.725e-07,-106.350357088236
8.75e-07,-107.2006685955282
8.775000000000001e-07,-108.02986131773156
8.8e-07,-108.83241663043214
8.825e-07,-109.60266288890875
8.85e-07,-110.33480028299047
8.875e-07,-111.02292645004471
8.900000000000001e-07,-111.66106274232449
8.925e-07,-112.24318104207595
8.95e-07,-112.76323101540088
8.975e-07,-113.21516769389754
9.000000000000001e-07,-113.59297927157252
9.025e-07,-113.89071500343364
9.05e-07,-114.10251309154255
9.075e-07,-114.22262844413042
9.1e-07,-114.2454601936593
9.125e-07,-114.16557886044694
9.15e-07,-113.97775304965931
9.175e-07,-113.6769755711099
9.2e-07,-113.25848887338073
9.225000000000001e-07,-112.71780968628958
9.25e-07,-112.05075276866191
9.275e-07,-111.25345366170956
9.3e-07,-110.32239035206628
9.325000000000001e-07,-109.25440375265721
9.35e-07,-108.04671691407981
9.375e-07,-106.69695288402109
9.4e-07,-105.20315113741981
9.425e-07,-103.5637825055742
9.450000000000001e-07,-101.7777625381784
9.475e-07,-99.84446323832445
9.5e-07,-97.76372311679769
9.525e-07,-95.53585551851157
9.55e-07,-93.1616551806314
9.575e-07,-90.64240298881353
9.600000000000001e-07,-87.97986890499946
9.625e-07,-85.17631304733322
9.65e-07,-82.23448490997862
9.675e-07,-79.1576207178853
9.7e-07,-75.94943891884324
9.725e-07,-72.61413382246172
9.75e-07,-69.15636740297147
9.775e-07,-65.5812592899548
9.8e-07,-61.89437497822624
9.825000000000001e-07,-58.10171229508923
9.85e-07,-54.209686170056905
9.875e-07,-50.22511175881071
9.9e-07,-46.15518597967348
9.925e-07,-42.007467527138495
9.95e-07,-37.78985543302733
9.975e-07,-33.51056625160389
1e-06,-29.1781099504353
1.0025e-06,-24.801264593937507
1.0050000000000001e-06,-20.389049911360935
1.0075e-06,-15.950699845426394
1.01e-06,-11.495634181906688
1.0125e-06,-7.033429364161824
1.015e-06,-2.5737885999169636
1.0175e-06,1.87348862953582
1.02e-06,6.2985375450814765
1.0225e-06,10.69145941581827
1.025e-06,15.042353159168973
1.0275000000000001e-06,19.341347077720364
1.03e-06,23.578630614780643
1.0325e-06,27.744486010446067
1.035e-06,31.829319740204078
1.0375e-06,35.82369361882984
1.04e-06,39.71835545348581
1.0425e-06,43.504269131564115
1.045e-06,47.17264403086735
1.0475e-06,50.71496364222993
1.0500000000000001e-06,54.1230132976099
1.0525e-06,57.388906900024224
1.055e-06,60.50511255545848
1.0575e-06,63.46447701100183
1.06e-06,66.26024880798838
1.0625e-06,68.88610006377523
1.065e-06,71.336146800996
1.0675e-06,73.60496774864193
1.07e-06,75.68762154513375
1.0725000000000001e-06,77.57966227962909
1.075e-06,79.27715331413816
1.0775e-06,80.7766793355749
1.08e-06,82.07535659361562
1.0825e-06,83.1708412871614
1.085e-06,84.06133606926048
1.0875e-06,84.74559464752838
1.09e-06,85.22292446436965
1.0925000000000001e-06,85.49318744863312
1.095e-06,85.55679883768927
1.0975e-06,85.41472407627909
1.1e-06,85.06847380581607
1.1025e-06,84.5200969651013
1.105e-06,83.7721720306053
1.1075e-06,82.82779643155123
1.11e-06,81.6905741819777
1.1125e-06,80.36460177873275
1.1150000000000001e-06,78.85445242093417
1.1175e-06,77.16515861279305
1.12e-06,75.30219321781615
1.1225e-06,73.27144903825523
1.125e-06,71.07921699923045
1.1275e-06,68.73216302220395
1.13e-06,66.23730367739451
1.1325e-06,63.601980709288725
1.135e-06,60.83383453359641
1.1375000000000001e-06,57.94077680780719
1.14e-06,54.9309621809122
1.1425e-06,51.81275933084521
1.145e-06,48.594721400770375
1.1475e-06,45.28555594747074
1.15e-06,41.894094516783014
1.1525e-06,38.429261962261954
1.155e-06,34.90004562404164
1.1575e-06,31.31546448518703
1.1600000000000001e-06,27.68453842269686
1.1625e-06,24.01625766973018
1.165e-06,20.319552604578778
1.1675e-06,16.60326398041864
1.17e-06,12.876113707924862
1.1725e-06,9.146676300460367
1.175e-06,5.42335108874121
1.1775e-06,1.7143353086601216
1.18e-06,-1.9724018376775483
1.1825000000000001e-06,-5.629144051660976
1.185e-06,-9.248451646971255
1.1875e-06,-12.823184010559658
1.19e-06,-16.346520733966212
1.1925e-06,-19.811981338545632
1.195e-06,-23.213443523849154
1.1975e-06,-26.545159874376587
1.2e-06,-29.801772966119294
